,Attrition,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
4243,1,25,16,2,2,75145,0.3054045727467146,14,2,5.778381709013141,2,5,0,3,1,3,1.3054045727467147,2.0,1.3054045727467147
4244,1,37,10,3,1,22871,0.0,7,0,17.39267804814888,2,16,9,10,1,3,2.2710189383441834,1.7289810616558166,1.7289810616558166
4245,1,22,1,3,2,61766,1.0,4,0,1.0,2,1,1,0,2,2,2.8616909037873453,1.2766181924253095,3.8616909037873453
4246,1,24,7,2,2,20070,1.0,10,0,1.0,2,1,0,0,1,1,4.0,2.7259284106578088,1.0
4247,1,29,16,2,1,52200,1.0,8,0,1.0,3,1,1,0,1,3,2.8070709038667028,3.0,1.0
4248,1,25,5,2,1,32104,1.97620301478246,8,1,1.7809624118259682,3,1,0,0,2,2,1.0,1.804759397043508,1.195240602956492
4249,1,24,15,3,2,41935,0.6546580477551122,13,0,1.0,3,0,0,0,1,2,2.3093160955102245,1.6906839044897757,3.0
4250,1,32,7,4,3,55620,2.342441817079371,8,0,8.664389545730158,3,7,0,5,2,2,2.6643895457301574,2.3356104542698426,2.0
4251,1,20,35,3,3,27070,1.0,6,0,1.0,2,1,0,0,2,1,1.0429490632217189,3.9785254683891407,2.9785254683891407
4252,1,21,30,3,2,27092,1.7173138812603659,7,0,1.2869255525041463,2,0,0,0,2,1,1.0,3.8565372237479267,2.7130744474958535
4253,1,32,6,3,1,34770,1.0,7,0,14.0,2,14,9,8,2,2,1.0,2.2988301384097403,1.5976602768194805
4254,1,42,10,3,2,195826,6.2729432383846095,10,0,10.458864767692198,1,7,3,2,2,2,3.1811702848461705,2.72705676161539,2.0
4255,1,31,24,2,3,55614,2.7517088223897157,13,0,4.065490439182002,3,2,0,1,3,2,2.0,3.0,3.124145588805142
4256,1,29,4,4,1,27214,5.735453335542595,8,1,2.947090667108519,2,0,0,0,2,3,3.0,2.0,2.0
4257,1,26,9,2,2,49639,1.0,8,0,5.533671224058746,3,5,3,3,2,2,2.992517505764723,2.0,2.007482494235277
4258,1,39,12,4,1,36482,3.0,9,1,13.42465938882905,1,2,0,1,2,1,1.6194822901301054,4.0,1.0
4259,1,27,1,3,2,24115,1.0,8,0,1.0,2,1,0,0,2,2,1.0,2.836964663068409,3.0
4260,1,19,11,2,2,159916,1.0,14,0,1.0,2,1,0,0,2,1,3.0,3.786205652261058,3.0
4261,1,38,5,2,3,45582,1.0,10,1,4.672219660377957,2,4,0,1,1,2,2.531112135848817,3.0,1.2655560679244084
4262,1,40,3,3,2,27430,3.4625798459034605,20,1,9.003384499186247,1,5,0,4,2,2,3.2312899229517305,2.0,1.6156449614758652
4263,1,57,28,3,2,43170,6.924419758122312,14,0,39.29458440914158,2,30,12,7,2,1,2.9496131720815413,3.0251934139592294,2.0
4264,1,43,13,3,1,43053,2.0,6,1,23.584959915770163,3,20,0,9,3,3,3.0,2.838997327718011,2.6779946554360214
4265,1,29,5,2,4,36909,1.0,5,0,2.091343867632589,2,2,2,2,2,2,1.0,1.0228359669081473,2.977164033091853
4266,1,25,1,3,1,61893,1.0,6,0,4.851902864822337,3,4,1,2,2,2,2.703699779629051,1.296300220370949,3.703699779629051
4267,1,33,3,2,1,49351,0.11897156109577178,12,0,6.029742890273943,2,5,0,3,1,1,2.0,1.970257109726057,2.0
4268,1,32,2,3,2,48008,4.68701601555539,10,1,9.93895195333383,2,3,1,1,2,3,1.5623386718517964,2.0,1.0
4269,1,37,12,4,3,30720,5.0,9,0,17.0,3,14,11,7,2,2,2.765026595004047,3.5300531900080943,2.765026595004047
4270,1,38,7,4,3,107480,7.0,9,0,17.0,3,1,0,0,1,2,1.5902579799132366,2.4097420200867634,2.0
4271,1,32,6,3,2,30597,1.7314874319376594,12,0,3.9259497277506377,3,3,2,1,2,2,2.8171281420155854,2.6342562840311703,2.6342562840311703
4272,1,53,14,1,1,47313,3.8142787356886108,10,1,16.896405890987985,1,12,5,7,1,2,1.4535696839221526,3.5464303160778474,2.0
4273,1,25,1,1,1,109320,1.0,4,1,1.0,3,1,1,0,3,3,1.9670352752561462,1.9670352752561462,1.0
4274,1,24,7,2,2,20070,1.0,10,0,1.0,2,1,0,0,1,1,4.0,2.948331278342039,1.0
4275,1,29,13,1,1,20039,5.038364786436225,13,0,6.047955983045282,3,2,0,1,2,3,2.5047955983045282,1.4952044016954718,1.4952044016954718
4276,1,43,10,2,1,42998,2.5630921053549,9,1,22.0583552625157,2,17,0,7,2,2,2.71845394732255,2.71845394732255,2.71845394732255
4277,1,26,17,3,2,75100,0.0,14,3,7.0,3,6,0,4,1,3,1.137359528850821,2.274719057701642,1.274719057701642
4278,1,33,13,4,1,71400,5.0,16,0,8.0,2,5,0,4,4,1,4.0,3.82074438809221,2.82074438809221
4279,1,37,2,3,1,56470,6.0,15,0,7.0,2,0,0,0,1,2,1.599989554708956,3.1999965182363184,2.1999965182363184
4280,1,50,20,3,2,43109,4.236464621407274,10,1,32.26210093994037,2,27,6,9,3,2,3.0,3.0,2.552707075718545
4281,1,37,17,3,1,86323,3.1896610459698898,13,0,7.206892636020074,2,4,0,0,2,2,1.396553681989963,3.396553681989963,2.206892636020074
4282,1,37,18,3,2,44850,5.0,9,1,15.0,2,1,0,0,2,1,1.0,2.1317150285790936,2.0
4283,1,30,12,3,1,49481,0.8652957589089124,7,1,1.6735212054554376,2,1,0,0,1,2,1.1347042410910877,2.0,2.0
4284,1,29,20,3,1,61798,1.0,9,0,1.0,2,1,0,0,2,1,1.8427267918202848,1.4718196245391462,1.0
4285,1,41,28,3,2,26570,4.0,5,0,10.0,3,7,1,0,2,2,3.3804242815818015,2.3804242815818015,2.6902121407909005
4286,1,25,4,3,2,109429,4.549772340187816,10,1,7.809499148413194,2,6,0,4,2,3,2.709954468037563,3.290045531962437,2.290045531962437
4287,1,22,1,3,2,61768,1.0,3,0,1.0,2,1,1,0,2,2,1.0,4.0,1.1285859658091457
4288,1,22,24,3,2,27122,2.63648502895551,7,0,1.654594011582204,2,0,0,0,2,1,1.654594011582204,3.345405988417796,2.672702994208898
4289,1,27,3,3,1,49761,0.20331860280862768,8,0,6.593362794382744,3,5,1,4,1,1,2.4066372056172556,1.0,1.7966813971913722
4290,1,43,3,2,2,47747,2.749532101207501,12,1,13.998128404830004,2,5,2,1,1,2,1.0,2.500935797584998,1.250467898792499
4291,1,25,18,2,2,82486,1.0,7,0,6.375125900393001,4,6,1,4,2,1,2.375125900393001,1.7502518007860022,2.624874099606999
4292,1,28,12,1,1,20044,4.4260321348500105,12,0,5.282540168562513,3,1,0,0,2,3,3.5717459831437486,1.5717459831437486,1.0
4293,1,30,6,3,2,30468,2.337356985693831,14,0,1.5015088696351868,3,1,0,0,2,3,2.6656607535765424,2.6656607535765424,3.0
4294,1,22,11,3,3,34618,1.0939129395187395,10,0,2.281738818556218,3,1,0,1,2,2,1.187825879037479,2.187825879037479,1.0939129395187395
4295,1,45,1,2,1,97126,1.0,16,0,9.012156771477386,0,9,3,6,2,2,2.987843228522613,1.987843228522613,2.987843228522613
4296,1,44,1,2,2,103330,3.0,10,1,19.0,2,1,0,0,1,2,1.0,3.022059757176378,1.6740199190587925
4297,1,20,1,2,2,98182,1.0,8,0,1.4146863929578322,1,1,0,0,2,2,1.103671598239458,2.948164200880271,2.051835799119729
4298,1,35,2,3,3,23210,9.0,8,1,15.0,0,13,6,0,2,1,2.097717330154712,2.902282669845288,1.0
4299,1,27,32,3,2,22930,0.0,13,0,5.0,0,4,0,2,3,1,3.0,2.4247345419126436,1.0
4300,1,56,12,4,2,40780,8.0,20,1,14.0,3,10,9,8,3,2,2.6135531990442824,3.3067765995221414,1.6135531990442824
4301,1,26,11,2,2,53372,1.0,19,1,1.4118340138094263,1,1,0,0,2,2,2.6470414965476436,1.7059170069047132,3.0
4302,1,29,20,2,1,56829,3.7574151019007798,11,1,9.34904714334727,2,1,0,0,1,3,3.0,1.0,3.0
4303,1,39,1,3,2,67550,7.0,10,1,21.0,2,18,11,5,2,1,1.6659500343312308,1.6659500343312308,1.6659500343312308
4304,1,25,3,3,1,76469,3.138407595277757,7,1,2.336504747048598,2,1,0,0,3,2,2.2673009494097194,1.2673009494097196,1.7326990505902804
4305,1,33,16,3,5,55615,1.0,13,0,5.7637809154090425,3,5,0,3,2,1,4.0,2.5954726144261304,3.0
4306,1,39,17,1,1,28087,1.0,6,0,7.52152759783029,3,7,6,6,2,2,3.9316467996900415,3.0683532003099585,2.0683532003099585
4307,1,20,4,3,1,76461,1.2162401575158928,8,1,1.6487204725476783,2,0,0,0,1,1,4.0,2.0,2.7837598424841072
4308,1,50,13,3,2,33302,7.856966701629176,14,0,9.571824921334354,1,4,3,2,3,2,1.571516649185412,1.714241675407294,1.0
4309,1,24,2,3,2,39190,1.0,13,0,6.0,3,6,1,2,3,3,1.5672331204007373,2.298300638797788,1.4327668795992627
4310,1,28,12,3,2,160413,1.629112233556197,9,0,2.258224467112394,3,0,0,0,1,2,2.3708877664438033,3.3145561167780984,2.3708877664438033
4311,1,30,12,3,1,22070,6.0,6,0,6.0,4,4,1,2,3,2,4.0,2.0,2.332456157148712
4312,1,45,22,3,2,34399,2.2263426245868625,8,1,5.5658565614671565,4,1,0,0,2,2,3.0,3.8868286877065685,1.9434143438532843
4313,1,35,21,4,1,86348,3.878236858961559,13,1,6.747842094025627,2,4,0,1,2,2,1.6260789529871864,3.6260789529871866,1.7478420940256272
4314,1,32,17,3,1,24063,1.0,8,0,9.50003724424873,2,9,8,6,1,2,1.0,3.0,1.1111028346113931
4315,1,29,7,3,1,22440,1.0,10,3,11.0,5,11,3,10,1,2,2.641734397298558,3.358265602701442,1.358265602701442
4316,1,31,10,3,1,55800,5.985562553998379,10,0,8.328520851332794,3,5,0,4,3,2,2.328520851332793,2.671479148667207,2.0
4317,1,21,10,2,2,159039,1.0,13,0,3.5740249245365208,3,3,3,1,3,1,2.63228215363764,3.26456430727528,3.0
4318,1,32,9,2,1,137004,1.5919371116754943,13,1,3.795968555837747,3,2,1,0,2,2,1.198992138959437,2.801007861040563,1.0
4319,1,28,5,2,1,65326,3.489996815386319,14,1,6.58166613589772,4,3,1,2,2,2,1.0,3.0,2.58166613589772
4320,1,31,13,3,1,24077,1.0,2,0,7.758458185269864,2,7,6,5,2,2,1.0,3.0,2.2490602016366816
4321,1,49,7,5,2,23420,3.0,9,0,20.0,2,4,1,3,1,2,1.0,3.0,2.0
4322,1,28,7,3,2,17293,6.4442944478205755,7,0,7.4442944478205755,3,0,0,0,2,1,2.4442944478205755,1.8335583282691368,1.7221472239102877
4323,1,27,2,3,2,24105,1.0,8,0,1.0,3,1,0,0,2,2,1.0,2.7236808915341464,3.0
4324,1,28,27,3,2,26016,2.592113565567036,13,0,4.864037855189012,2,3,1,2,2,3,2.1359621448109882,1.5679810724054941,2.432018927594506
4325,1,36,11,4,2,30705,5.07852503623126,13,0,16.744793632248406,3,13,10,6,1,2,1.980368740942185,1.980368740942185,2.0196312590578147
4326,1,21,11,3,3,178428,1.3375127334191097,6,0,3.2700101867352878,4,2,1,2,2,2,3.932497453316178,2.067502546683822,1.0
4327,1,33,17,2,2,26584,4.481299005619405,5,0,8.07480397752238,3,4,0,0,2,2,1.96259801123881,3.481299005619405,2.0374019887611903
4328,1,32,17,1,1,20020,7.565082543902316,12,0,9.206353179877896,4,2,0,1,1,1,1.1793646820122103,2.8206353179877897,2.8206353179877897
4329,1,34,8,3,1,56170,8.0,15,1,9.0,3,5,0,4,3,2,2.970676545409744,1.9706765454097441,1.9706765454097441
4330,1,20,12,1,1,41872,0.0,18,1,1.566517523637321,3,0,0,0,3,2,3.8866964952725356,3.1133035047274644,2.1133035047274644
4331,1,56,24,3,2,43178,5.789196992915226,12,0,28.699171933875444,2,22,10,5,2,1,3.0,2.596398997638409,2.0
4332,1,52,8,1,2,47740,2.0,11,1,11.0,2,8,7,7,1,2,1.0,3.475769969669212,2.0
4333,1,38,1,2,2,25681,1.0,10,2,8.522772140137226,3,8,3,4,1,1,1.2954455719725546,1.5908911439451094,2.2954455719725546
4334,1,33,7,3,2,30633,2.690914547575729,11,0,7.763658190302916,3,6,4,2,2,2,2.5772713631060675,2.1545427262121355,2.1545427262121355
4335,1,34,32,2,1,36920,1.0,6,1,5.0,5,5,3,0,2,2,1.6930483359054365,2.3069516640945635,1.6534758320472818
4336,1,20,10,3,3,34640,1.0,12,0,2.0,3,2,0,2,2,2,2.192837135658612,2.795224757105741,1.3976123785528705
4337,1,41,8,2,1,20990,8.0,8,1,8.0,2,6,0,5,1,2,2.2642762631586395,3.0,2.2642762631586395
4338,1,34,8,1,1,62880,0.0,10,1,16.0,2,15,10,10,1,1,3.0,3.0,1.4106658774135996
4339,1,33,19,2,5,55614,1.0,14,0,4.86431758047112,3,4,0,2,3,1,2.96607939511778,3.0,3.51696030244111
4340,1,35,10,2,2,15187,1.0,8,1,16.176276389554967,2,15,2,9,1,2,3.0,4.0,1.805601268202822
4341,1,24,7,2,2,20070,1.0,10,0,1.0,2,1,0,0,1,1,4.0,2.71253833510275,1.0
4342,1,31,12,3,1,53040,1.0,15,0,2.0,3,2,2,2,3,1,2.313512126949114,3.0,1.343243936525443
4343,1,30,12,3,1,22077,5.842686658499461,6,0,6.314626683001078,3,4,1,2,3,2,3.968537331699892,2.031462668300108,2.031462668300108
4344,1,31,2,2,2,65649,1.5854511977624997,8,1,12.341804791049999,2,3,0,2,1,2,2.189088398321875,2.20727440111875,2.3963627994406247
4345,1,52,22,3,1,34243,5.692082131740134,8,1,14.230205329350337,4,1,1,1,2,2,3.0,2.153958934129933,1.0769794670649664
4346,1,27,32,3,1,22940,0.07558361385406698,11,0,5.151167227708134,0,4,0,2,2,3,3.075583613854067,1.151167227708134,1.0
4347,1,25,19,4,2,198590,3.0,12,0,6.0,3,3,2,2,2,3,1.097153558308868,2.097153558308868,1.0
4348,1,30,21,2,1,56842,3.5945815806146673,11,1,9.918964467848664,2,1,0,0,1,2,3.7027092096926664,1.0,1.5945815806146673
4349,1,34,7,1,1,62911,0.36826794432990173,8,1,15.447598083505147,2,13,9,9,1,2,2.907933013917525,3.0,1.0
4350,1,27,2,3,2,39675,2.7971337614511445,8,0,6.599044587150382,4,5,0,1,1,1,1.0,3.400955412849618,2.0
4351,1,44,4,2,2,47746,2.623648778290266,11,1,13.494595113161065,2,6,3,2,1,1,2.2472975565805324,2.376351221709734,3.2472975565805324
4352,1,36,12,3,1,22878,0.0,9,0,16.024581942017697,1,15,8,9,2,3,1.7029903597626237,1.648504820118688,2.9455144603560646
4353,1,52,8,1,2,47740,2.0,12,1,11.0,2,8,7,7,1,2,1.0,2.2674020278575413,2.0
4354,1,22,25,3,1,26540,0.07555342107237517,18,0,1.0755534210723752,4,0,0,0,2,2,1.03022136842895,3.0151106842144753,1.0
4355,1,45,1,2,2,97028,1.0,16,0,8.755107586181303,0,8,3,6,2,2,2.9650153694544716,1.9650153694544719,2.9300307389089437
4356,1,31,11,4,2,168850,2.0,7,2,10.0,2,1,0,0,3,2,3.0,2.498213908617795,2.2508930456911025
4357,1,30,12,2,2,32675,7.352052576105095,16,0,5.676026288052547,4,3,1,1,2,3,2.3520525761050948,1.6760262880525474,1.3239737119474526
4358,1,36,22,2,1,139495,0.7066298698787096,4,1,7.653038959029677,4,7,0,5,2,1,3.413259739757419,2.586740260242581,2.0
4359,1,27,32,3,2,22930,0.0,13,0,5.0,0,4,0,2,3,2,3.0,2.220014834158971,1.0
4360,1,31,18,2,2,49600,1.0,9,0,10.0,3,10,6,7,1,2,3.3741852115727036,1.6870926057863518,1.6870926057863518
4361,1,19,10,2,2,159720,1.0,15,0,1.0,2,1,1,0,3,1,3.0,2.5421925075281315,3.0
4362,1,44,4,2,2,47745,2.597668282702703,12,1,13.390673130810812,2,6,3,2,1,1,1.0,3.0,2.0
4363,1,21,31,3,2,27052,1.0,7,0,1.1339043663883084,2,1,0,0,2,1,1.1339043663883084,3.8660956336116916,2.8660956336116916
4364,1,22,1,1,4,27920,1.0,7,0,1.3728638975362308,3,1,1,0,3,2,1.9467337289233955,2.106532542153209,1.1065325421532088
4365,1,38,2,3,2,33692,5.423623217615031,17,0,15.046847760366182,2,2,2,2,3,2,2.7881883911924845,1.1059058044037577,1.0
4366,1,28,11,4,1,56730,5.0,9,1,5.0,4,3,2,2,1,2,2.6903427748045603,1.3096572251954397,2.6903427748045603
4367,1,34,9,2,1,36900,1.0,3,0,9.557890070264637,2,9,6,7,2,2,1.0,2.8894725175661593,1.1105274824338407
4368,1,25,16,1,2,82451,1.0,7,0,6.263464771665207,5,6,1,3,2,1,2.263464771665207,1.5269295433304149,2.736535228334793
4369,1,23,4,3,1,76528,1.882993824829773,8,1,3.648981474489319,2,0,0,0,1,2,1.351018525510681,2.8829938248297733,3.0
4370,1,40,10,1,1,59850,2.0,8,3,9.0,1,5,1,0,1,3,3.7973673658646567,1.6078979024060294,1.4052652682706863
4371,1,31,2,3,2,76544,4.886898902234187,7,1,4.8248282577811965,3,0,0,0,2,1,2.4124141288905983,3.1751717422188035,2.1751717422188035
4372,1,37,6,2,1,20918,7.701139594417474,10,1,8.597720811165052,1,6,0,5,2,2,2.4022791888349473,2.701139594417474,2.4022791888349473
4373,1,45,17,3,1,173507,4.6397762291060545,7,1,15.841454510810644,1,2,2,0,2,3,3.3198881145530272,3.3602237708939455,1.6397762291060547
4374,1,20,1,3,5,61620,1.0,5,3,1.0,2,1,1,1,2,2,1.8163033817333962,3.5918483091333018,2.4081516908666982
4375,1,37,6,4,3,107464,6.907630649852149,7,0,16.753681732939064,2,1,0,0,1,2,2.969210216617383,1.0,2.0
4376,1,42,7,2,2,167151,4.497556340825579,11,0,11.165852113608526,2,7,2,3,3,2,2.1658521136085263,3.0,2.0
4377,1,28,8,5,2,171230,5.0,10,1,6.0,2,4,0,3,2,2,3.2406953824611735,2.7468984608203915,1.0
4378,1,44,6,3,1,63220,4.0,5,1,10.0,2,3,1,2,2,2,3.0994915077142196,3.0,2.0994915077142196
4379,1,28,4,2,2,68128,0.08483796983236536,11,0,8.830324060335268,2,7,6,6,1,3,3.9151620301676346,2.9151620301676346,2.0
4380,1,38,17,3,1,191950,3.5913178587819123,6,0,9.586494446994086,2,5,1,3,1,3,1.3990353176424346,1.3990353176424346,2.0
4381,1,46,1,2,2,97140,1.0,17,0,9.0,0,9,4,7,2,2,2.8398016066644267,2.0,2.6796032133288534
4382,1,37,8,1,1,59865,1.6229187885014977,11,2,8.811459394250749,1,5,1,0,1,3,2.8114593942507486,3.6229187885014977,3.0
4383,1,25,16,2,2,75149,0.32753950197497117,8,2,5.689841992100115,2,5,0,3,1,2,2.0,3.3449209960500577,2.672460498025029
4384,1,32,1,1,1,27410,6.862041726633661,5,0,6.862041726633661,3,1,1,1,1,1,2.9770069544389433,3.0,2.9770069544389433
4385,1,25,13,1,2,82401,1.0,11,0,6.101893100872937,5,6,0,3,3,2,1.2037862017458736,3.0,1.1018931008729367
4386,1,27,10,1,4,102310,1.0,8,1,1.0,2,1,0,0,1,1,2.016639884454384,2.008319942227192,1.016639884454384
4387,1,32,1,1,2,27410,7.0,3,0,7.0,3,2,2,2,1,2,2.566417207367386,2.566417207367386,2.566417207367386
4388,1,28,2,2,2,48166,5.629498067794531,9,1,6.463127415256836,2,3,1,2,2,3,1.9073745169486327,2.1852509661027346,1.0926254830513673
4389,1,47,10,3,3,74486,3.7419217483811567,6,0,19.722533944495932,2,5,0,4,2,2,2.0,3.2516156503237688,1.5032313006475373
4390,1,31,26,2,2,56890,3.0,12,2,12.0,2,1,0,0,1,2,3.914548663848559,1.0,1.1709026723028821
4391,1,29,7,2,1,28569,4.434020972708759,8,0,6.170104863543794,3,3,1,0,1,1,2.4340209727087587,2.5659790272912413,1.5659790272912413
4392,1,32,11,1,1,27410,1.0,9,1,1.0,5,1,0,1,1,1,1.258711642155441,3.7412883578445593,2.0
4393,1,32,20,3,1,25223,1.0,8,0,4.393580085960341,2,4,3,3,1,2,1.0,2.5655966809933903,2.1311933619867807
4394,1,34,6,3,2,137440,0.0,13,1,3.0,3,2,1,0,3,2,1.0,2.446895635700002,1.0
4395,1,29,12,2,2,15550,1.0,12,2,10.0,2,10,1,9,2,3,2.009054161580371,3.009054161580371,1.990945838419629
4396,1,30,13,2,1,136540,3.2843680841224225,14,1,4.642184042061212,3,2,1,0,2,2,1.410546010515303,1.410546010515303,1.0
4397,1,37,14,4,1,49306,1.0,4,1,1.7734166302252419,3,1,0,0,3,2,3.0,3.0,2.386708315112621
4398,1,37,4,2,1,96425,1.0,11,0,9.637688246895936,1,9,2,3,2,3,1.3623117531040645,2.0,2.275376493791871
4399,1,36,14,1,1,28054,1.0,6,0,6.30584544013386,3,6,5,5,2,1,2.2420220799808774,3.2420220799808774,2.2420220799808774
4400,1,34,12,3,1,137480,0.28594727662187325,11,1,5.001630936353113,3,4,0,2,2,2,1.5718945532437465,2.4281054467562537,1.2859472766218731
4401,1,46,6,4,1,23413,2.817217027336447,17,0,18.172170273364472,2,3,0,2,1,2,1.0,2.9086085136682236,1.9086085136682236
4402,1,28,19,3,1,61764,1.0,10,1,1.0,2,1,0,0,3,2,1.800729663533199,1.5978110094004023,1.199270336466801
4403,1,35,2,3,3,23210,9.0,9,1,15.0,0,13,6,0,2,1,1.2450599066910362,3.7549400933089636,1.0
4404,1,36,7,1,1,59870,1.4774463014531327,8,2,8.738723150726566,1,5,1,0,2,2,2.5225536985468673,2.7387231507265666,2.2612768492734334
4405,1,48,6,4,1,23419,2.9725088919773093,17,0,19.725088919773096,2,3,0,2,1,1,1.0137455540113454,2.9725088919773093,2.0
4406,1,48,2,4,1,45910,9.0,11,0,23.0,6,1,0,0,2,2,2.4967525207396006,1.7516237396301997,1.4967525207396004
4407,1,41,19,1,1,28100,1.0,2,0,8.0,3,8,7,7,2,2,1.6432194489794938,3.7855935170068356,2.7855935170068356
4408,1,25,10,1,2,81334,1.0,7,0,2.354031640184863,3,2,0,0,1,2,2.0,1.0,1.5416126560739452
4409,1,37,22,2,2,26577,4.247559770279887,4,0,9.009760918880454,3,5,0,0,2,1,2.2475597702798864,1.4951195405597728,2.0
4410,1,28,9,1,3,102373,1.1250525914856915,9,1,2.1254733233712235,2,1,0,0,1,1,1.9374737042571542,1.9374737042571542,1.0
4411,1,37,4,2,2,47994,4.164237933612719,9,1,8.294702582984101,2,5,3,4,2,3,1.5410594834031797,2.9178810331936407,1.4589405165968203
4412,1,31,2,1,2,70966,1.0,12,1,8.129134323503155,2,8,0,6,3,1,1.5345330504276697,2.0,3.0
4413,1,42,8,2,1,15634,1.6067317247174364,6,0,14.853853797739491,2,6,0,5,1,2,1.3932682752825636,1.7865365505651272,1.3932682752825636
4414,1,27,3,3,1,49750,0.3271283314019202,8,0,6.34574333719616,3,5,1,4,2,1,1.6728716685980798,1.3271283314019202,2.0
4415,1,29,10,3,2,30009,8.350806571710088,18,0,3.7565524643912824,3,1,1,1,1,2,2.0,1.1622983570724783,1.918850821463761
4416,1,26,2,1,1,59926,0.09701857964642557,8,0,8.048509289823214,2,6,1,0,1,3,2.0970185796464254,1.9514907101767873,2.9029814203535746
4417,1,41,19,1,1,28100,1.0,6,0,8.0,3,8,7,7,2,1,3.6769836676860495,3.0,2.0
4418,1,25,11,1,2,82093,1.0,7,0,5.025451592478314,5,5,0,2,1,1,2.0,1.0,2.610180636991325
4419,1,37,8,1,1,59864,1.645967610083535,9,2,8.822983805041767,1,5,1,0,2,2,2.354032389916465,2.8229838050417673,2.1770161949582327
4420,1,37,2,3,1,36666,2.8654210162655227,8,1,17.788789146389703,3,1,0,0,1,2,1.0,3.9327105081327614,1.0672894918672386
4421,1,30,12,3,1,22070,6.0,6,0,6.0,4,4,1,2,3,2,4.0,2.0,2.455746033886302
4422,1,28,34,3,1,23041,0.7997179821323741,8,0,6.599435964264748,0,6,0,5,1,2,1.799717982132374,2.0,2.200282017867626
4423,1,28,8,3,2,68361,1.383216392147459,4,0,2.5328655685898354,3,1,0,0,3,2,1.383216392147459,2.233567215705082,1.383216392147459
4424,1,26,2,1,2,59930,0.0,7,0,8.0,3,7,1,0,2,3,2.514237012664122,2.0,3.0
4425,1,44,10,3,1,63088,3.2137521800620763,10,1,10.0,2,4,0,2,2,3,2.2620826066459747,2.7379173933540253,1.0
4426,1,33,18,3,5,55615,1.0,12,0,5.171592193335041,3,5,0,3,2,2,2.52144902416688,2.47855097583312,2.95710195166624
4427,1,20,33,3,2,27061,1.0,7,0,1.0684587193335782,2,1,0,0,2,1,1.136917438667156,3.8630825613328437,2.931541280666422
4428,1,37,9,2,2,15048,1.0,6,1,18.53559758389294,2,18,2,9,2,2,3.0,3.628887061569872,1.371112938430128
4429,1,34,26,3,3,20703,1.4754003492198562,7,3,5.396166957683214,0,4,0,2,1,2,1.0,2.0,1.9207666084633574
4430,1,28,19,3,2,26994,1.0,11,0,1.584448909757426,2,1,1,1,2,3,2.0,3.0,1.584448909757426
4431,1,41,14,3,2,195660,6.0,12,0,5.0,2,1,0,0,2,3,2.6149958297671403,3.0,1.5383319432557134
4432,1,22,8,3,2,37850,5.0,8,2,4.0,2,2,1,2,2,2,2.7311464856178063,2.2688535143821937,2.0
4433,1,32,9,2,1,49448,0.3684489199165789,8,0,7.473795679666315,2,6,2,4,2,2,1.3684489199165788,3.2631021601668424,1.7368978398331578
4434,1,31,8,4,1,65000,6.0,16,1,7.0,5,2,2,2,3,3,2.7906921783063385,3.0,1.2093078216936615
4435,1,26,4,3,3,179076,1.0,8,1,7.66524133268785,3,7,4,5,2,2,3.0,2.0006108574194927,2.332926095053671
4436,1,52,4,2,3,25790,9.0,11,1,10.0,1,8,7,7,2,2,3.0,1.7873870267523329,2.0
4437,1,44,1,2,2,103330,3.0,9,1,19.0,2,1,0,0,1,1,1.5456545769323449,2.3630362692029654,1.4543454230676551
4438,1,46,10,1,2,59746,2.739505561087684,8,2,8.260494438912316,1,3,0,0,2,2,2.369752780543842,3.0,1.630247219456158
4439,1,21,8,2,1,104054,1.0,12,1,2.2419180437160375,1,1,0,0,2,1,3.2548491737703773,2.2483836087432074,2.7516163912567926
4440,1,33,25,4,1,85871,4.116382490850459,11,1,6.589078339433027,2,3,0,2,1,2,2.0,3.0,1.7054608302834864
4441,1,27,3,2,1,109331,3.8619933314833137,7,1,6.723986662966627,2,5,0,4,2,3,2.1447973325933254,2.1447973325933254,1.5723986662966627
4442,1,25,1,1,1,109320,1.0,7,1,1.0,3,1,1,0,2,2,2.4425455148147455,2.4425455148147455,1.4425455148147455
4443,1,27,10,2,2,19708,1.0,13,0,4.156099078808065,2,4,2,2,1,1,4.0,2.6493223245768815,1.0
4444,1,50,20,3,1,173280,4.0,8,2,20.0,1,3,2,0,2,3,2.9362806214689265,3.872561242937853,1.0
4445,1,32,2,2,2,25724,1.5120507728689674,13,2,10.0,2,9,4,7,1,3,1.0,3.0,1.935993653391379
4446,1,25,1,2,1,32120,1.0,9,1,1.0,3,1,0,0,2,2,3.649486474694015,2.8247432373470076,1.0
4447,1,28,16,3,2,17654,5.5847662208243865,6,0,6.5847662208243865,3,1,0,0,2,2,1.5847662208243862,3.7076168895878068,1.0
4448,1,31,14,3,3,53403,1.0,16,1,2.2243221819744887,1,2,0,1,3,2,3.4439194545063776,1.0,1.4439194545063778
4449,1,25,12,1,2,82370,1.0,7,0,6.0,6,6,0,3,2,1,2.021913328775009,1.021913328775009,2.978086671224991
